Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
16748,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,20
16749,IN,kan,0,Kannada,Kannada,S,90
16749,IN,ory,0,Odia,Odia,S,80
16749,IN,tam,0,Tamil,Tamil,S,80
16749,IN,tel,0,Telugu,Telugu,P,9629
16749,IN,urd,0,Urdu,Urdu,S,100
16750,IN,guj,0,Gujarati,Gujarati,P,3080
16750,IN,urd,0,Urdu,Urdu,S,680
16751,IN,ben,0,Bengali,Bengali,P,382223
16751,IN,hin,0,Hindi,Hindi,S,18215
16751,IN,mai,0,Maithili,Maithili,S,155
16751,IN,ory,0,Odia,Odia,S,1410
16753,IN,asm,0,Assamese,Assamese,S,21
16753,IN,ben,0,Bengali,Bengali,S,795
16753,IN,npi,0,Nepali,Nepali,S,134
16753,IN,ory,0,Odia,Odia,P,2193
16754,IN,kan,0,Kannada,Kannada,P,650
16754,IN,tel,0,Telugu,Telugu,S,615
16755,IN,dwk,0,"Kui, Dawik","Kui, Dawik",S,30
16755,IN,kru,0,Kurux,Kurux,S,470
16755,IN,kxv,0,Kuvi,Kuvi,S,50
16755,IN,ory,0,Odia,Odia,P,46750
16755,IN,tel,0,Telugu,Telugu,S,2800
16755,IN,uki,0,"Kui (India)","Kui (India)",S,600
16756,IN,kan,0,Kannada,Kannada,P,3396
16756,IN,mar,0,Marathi,Marathi,S,747
16756,IN,tel,0,Telugu,Telugu,S,1454
16757,IN,mal,0,Malayalam,Malayalam,P,47700
16758,IN,mal,0,Malayalam,Malayalam,P,2110
16760,IN,iru,0,Irula,Irula,S,70
16760,IN,kan,0,Kannada,Kannada,S,17
16760,IN,mal,0,Malayalam,Malayalam,S,1090
16760,IN,tam,0,Tamil,Tamil,P,6580
16760,IN,tel,0,Telugu,Telugu,S,32
16762,IN,awa,0,Awadhi,Awadhi,S,155
16762,IN,ben,0,Bengali,Bengali,S,2729
16762,IN,bgc,0,Haryanvi,Haryanvi,S,360
16762,IN,bho,0,Bhojpuri,Bhojpuri,S,2942
16762,IN,bjj,0,Kanauji,Kanauji,S,345
16762,IN,dgo,0,Dogri,Dogri,S,15
16762,IN,dhd,0,Dhundari,Dhundari,S,20
16762,IN,guj,0,Gujarati,Gujarati,S,1090
16762,IN,hin,0,Hindi,Hindi,P,41891
16762,IN,kas,0,Kashmiri,Kashmiri,S,70
16762,IN,kfs,0,Bilaspuri,Bilaspuri,S,70
16762,IN,mai,0,Maithili,Maithili,S,100
16762,IN,mal,0,Malayalam,Malayalam,S,20
16762,IN,mtr,0,Mewari,Mewari,S,140
16762,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,8652
16762,IN,rwr,0,"Marwari (India)","Marwari (India)",S,383
16762,IN,tel,0,Telugu,Telugu,S,5
16762,IN,urd,0,Urdu,Urdu,S,28532
16762,IN,wbr,0,Wagdi,Wagdi,S,1129
16768,IN,ahr,0,Ahirani,Ahirani,S,368
16768,IN,anp,0,Angika,Angika,S,9950
16768,IN,asm,0,Assamese,Assamese,S,15
16768,IN,awa,0,Awadhi,Awadhi,S,14700
16768,IN,ben,0,Bengali,Bengali,S,21321
16768,IN,bfy,0,Bagheli,Bagheli,S,3800
16768,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,30
16768,IN,bgc,0,Haryanvi,Haryanvi,S,2490
16768,IN,bho,0,Bhojpuri,Bhojpuri,S,339657
16768,IN,bjj,0,Kanauji,Kanauji,S,212635
16768,IN,bns,0,Bundeli,Bundeli,S,88845
16768,IN,bra,0,"Braj Bhasha","Braj Bhasha",S,29460
16768,IN,dhd,0,Dhundari,Dhundari,S,16976
16768,IN,gbm,0,Garhwali,Garhwali,S,18110
16768,IN,guj,0,Gujarati,Gujarati,S,1638
16768,IN,hin,0,Hindi,Hindi,P,5520903
16768,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,52485
16768,IN,hoj,18802,Haroti,"Haroti: Harauti",S,6450
16768,IN,kfs,0,Bilaspuri,Bilaspuri,S,100
16768,IN,khn,0,Khandesi,Khandesi,S,590
16768,IN,mag,0,Magahi,Magahi,S,17180
16768,IN,mai,0,Maithili,Maithili,S,26590
16768,IN,mar,0,Marathi,Marathi,S,975
16768,IN,mjl,0,Mandeali,Mandeali,S,10
16768,IN,mtr,0,Mewari,Mewari,S,116704
16768,IN,mup,0,Malvi,Malvi,S,50405
16768,IN,noe,0,Nimadi,Nimadi,S,1900
16768,IN,ory,0,Odia,Odia,S,4660
16768,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1150
16768,IN,rwr,0,"Marwari (India)","Marwari (India)",S,17088
16768,IN,sjp,0,Surjapuri,Surjapuri,S,600
16768,IN,swv,0,Shekhawati,Shekhawati,S,140
16768,IN,wbr,0,Wagdi,Wagdi,S,44624
16768,IN,xnr,0,Kangri,Kangri,S,40
16769,IN,asm,0,Assamese,Assamese,S,12
16769,IN,ben,0,Bengali,Bengali,S,212
16769,IN,bgw,0,Bhatri,Bhatri,S,22015
16769,IN,bhb,0,Bhili,Bhili,S,19
16769,IN,dso,0,Desiya,Desiya,S,1350
16769,IN,eng,0,English,English,S,38
16769,IN,gau,0,"Gadaba, Mudhili","Gadaba, Mudhili",S,2479
16769,IN,gbj,0,"Gadaba, Bodo","Gadaba, Bodo",S,584
16769,IN,gdb,0,"Gadaba, Pottangi Ollar","Gadaba, Pottangi Ollar",S,24710
16769,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,381
16769,IN,guj,0,Gujarati,Gujarati,S,30
16769,IN,hin,0,Hindi,Hindi,S,8358
16769,IN,hlb,0,Halbi,Halbi,S,877
16769,IN,hmr,0,Hmar,Hmar,S,11
16769,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,2149
16769,IN,hoc,0,Ho,Ho,S,22
16769,IN,kan,0,Kannada,Kannada,S,1
16769,IN,kfb,0,"Kolami, Northwestern","Kolami, Northwestern",S,2
16769,IN,kff,0,Koya,Koya,S,1342
16769,IN,kha,0,Khasi,Khasi,S,8
16769,IN,khn,0,Khandesi,Khandesi,S,2
16769,IN,khr,0,Kharia,Kharia,S,14
16769,IN,kru,0,Kurux,Kurux,S,62
16769,IN,kxv,0,Kuvi,Kuvi,S,1591
16769,IN,lus,0,Mizo,Mizo,S,107
16769,IN,mal,0,Malayalam,Malayalam,S,2
16769,IN,mar,0,Marathi,Marathi,S,38
16769,IN,mkb,0,"Mal Paharia","Mal Paharia",S,119
16769,IN,mrh,899,Mara,"Mara: Lakher",S,9
16769,IN,njn,0,"Naga, Liangmai","Naga, Liangmai",S,2
16769,IN,npi,0,Nepali,Nepali,S,6
16769,IN,ort,0,"Oriya, Adivasi","Oriya, Adivasi",S,544
16769,IN,ory,0,Odia,Odia,S,20152
16769,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,205
16769,IN,pci,0,Duruwa,Duruwa,S,527
16769,IN,pcj,0,Parenga,Parenga,S,270
16769,IN,peg,0,Pengo,Pengo,S,7164
16769,IN,rah,0,Rabha,Rabha,S,13
16769,IN,sat,0,Santhali,Santhali,S,56
16769,IN,snd,0,Sindhi,Sindhi,S,1
16769,IN,srb,0,Sora,Sora,S,138
16769,IN,tam,0,Tamil,Tamil,S,24
16769,IN,tel,0,Telugu,Telugu,P,30322
16769,IN,uki,0,"Kui (India)","Kui (India)",S,2290
16769,IN,unr,3302,Mundari,"Mundari: Bhumij",S,14
16769,IN,unx,0,Munda,Munda,S,5
16769,IN,urd,0,Urdu,Urdu,S,21
16769,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,2
16770,IN,awa,0,Awadhi,Awadhi,S,380
16770,IN,ben,0,Bengali,Bengali,S,45
16770,IN,bho,0,Bhojpuri,Bhojpuri,S,32830
16770,IN,bht,0,Bhattiyali,Bhattiyali,S,4
16770,IN,bjj,0,Kanauji,Kanauji,S,4580
16770,IN,dgo,0,Dogri,Dogri,S,23
16770,IN,gbm,0,Garhwali,Garhwali,S,2200
16770,IN,gju,0,Gujari,Gujari,S,143
16770,IN,hin,0,Hindi,Hindi,P,253315
16770,IN,kas,0,Kashmiri,Kashmiri,S,397
16770,IN,urd,0,Urdu,Urdu,S,122817
16770,IN,xnr,0,Kangri,Kangri,S,12
16771,IN,hin,0,Hindi,Hindi,S,252
16771,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,839
16771,IN,xnr,0,Kangri,Kangri,S,3
16779,IN,bft,0,Balti,Balti,S,150
16779,IN,gju,0,Gujari,Gujari,S,300
16779,IN,kas,0,Kashmiri,Kashmiri,P,650
16779,IN,lbj,0,Ladakhi,Ladakhi,S,50
16779,IN,prx,0,Purig,Purig,S,80
16779,IN,zau,0,Zangskari,Zangskari,S,30
16780,IN,adi,0,Adi,Adi,S,38
16780,IN,adl,0,"Adi, Galo","Adi, Galo",P,78784
16780,IN,asm,0,Assamese,Assamese,S,1
16780,IN,ben,0,Bengali,Bengali,S,22
16780,IN,bod,0,"Tibetan, Central","Tibetan, Central",S,32
16780,IN,brx,0,"Boro (India)","Boro (India)",S,30
16780,IN,grt,0,Garo,Garo,S,6
16780,IN,hin,0,Hindi,Hindi,S,117
16780,IN,njz,0,Nyishi,Nyishi,S,446
16780,IN,nnp,0,"Naga, Wancho","Naga, Wancho",S,1
16780,IN,npi,0,Nepali,Nepali,S,1
16780,IN,nst,0,"Naga, Tangshang","Naga, Tangshang",S,4
16781,IN,adi,0,Adi,Adi,S,6
16781,IN,ahr,0,Ahirani,Ahirani,S,147
16781,IN,ben,0,Bengali,Bengali,S,9
16781,IN,bhb,0,Bhili,Bhili,S,22567
16781,IN,dgo,0,Dogri,Dogri,S,6
16781,IN,dhn,0,Dangi,Dangi,S,840
16781,IN,eng,0,English,English,S,18
16781,IN,esg,0,"Gondi, Aheri","Gondi, Aheri",S,2
16781,IN,gbl,0,Gamit,Gamit,P,342277
16781,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,2154
16781,IN,guj,0,Gujarati,Gujarati,S,71619
16781,IN,hin,0,Hindi,Hindi,S,917
16781,IN,hlb,0,Halbi,Halbi,S,36
16781,IN,kan,0,Kannada,Kannada,S,459
16781,IN,kfb,0,"Kolami, Northwestern","Kolami, Northwestern",S,3
16781,IN,kfr,0,Kacchi,Kacchi,S,55
16781,IN,khn,0,Khandesi,Khandesi,S,173
16781,IN,knn,0,Konkani,Konkani,S,72
16781,IN,mal,0,Malayalam,Malayalam,S,2
16781,IN,mar,0,Marathi,Marathi,S,14733
16781,IN,mtr,0,Mewari,Mewari,S,90
16781,IN,noe,0,Nimadi,Nimadi,S,345
16781,IN,npi,0,Nepali,Nepali,S,2
16781,IN,npo,0,"Naga, Pochuri","Naga, Pochuri",S,8
16781,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,4
16781,IN,rwr,0,"Marwari (India)","Marwari (India)",S,84
16781,IN,saz,0,Sourashtra,Sourashtra,S,960
16781,IN,tam,0,Tamil,Tamil,S,4
16781,IN,tcy,0,Tulu,Tulu,S,10
16781,IN,tel,0,Telugu,Telugu,S,178
16781,IN,urd,0,Urdu,Urdu,S,22
16781,IN,wbr,0,Wagdi,Wagdi,S,47
16781,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,4
16782,IN,hin,0,Hindi,Hindi,S,36
16782,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,111
16782,IN,mar,0,Marathi,Marathi,S,10
16782,IN,ory,0,Odia,Odia,P,2200
16782,IN,tel,0,Telugu,Telugu,S,54
16783,IN,asm,0,Assamese,Assamese,P,52880
16783,IN,ben,0,Bengali,Bengali,S,4700
16783,IN,syl,0,Sylheti,Sylheti,S,1300
16785,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,21140
16785,IN,kan,0,Kannada,Kannada,P,1466786
16785,IN,knn,0,Konkani,Konkani,S,15610
16785,IN,mal,0,Malayalam,Malayalam,S,55
16785,IN,mar,0,Marathi,Marathi,S,1200
16785,IN,tam,0,Tamil,Tamil,S,610
16785,IN,tcy,0,Tulu,Tulu,S,12440
16785,IN,tel,0,Telugu,Telugu,S,32336
16787,IN,kan,0,Kannada,Kannada,P,4912
16787,IN,mar,0,Marathi,Marathi,S,89
16788,IN,ory,0,Odia,Odia,P,8250
16789,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,106
16789,IN,kas,0,Kashmiri,Kashmiri,P,1354
16794,IN,dhd,0,Dhundari,Dhundari,S,538
16794,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,300
16794,IN,guj,0,Gujarati,Gujarati,P,64829
16794,IN,hin,0,Hindi,Hindi,S,18032
16794,IN,hoj,18802,Haroti,"Haroti: Harauti",S,56
16794,IN,kan,0,Kannada,Kannada,S,312
16794,IN,kfr,0,Kacchi,Kacchi,S,3362
16794,IN,knn,0,Konkani,Konkani,S,20
16794,IN,mar,0,Marathi,Marathi,S,841
16794,IN,mtr,0,Mewari,Mewari,S,946
16794,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,160
16794,IN,rwr,0,"Marwari (India)","Marwari (India)",S,16911
16794,IN,swv,0,Shekhawati,Shekhawati,S,371
16794,IN,tel,0,Telugu,Telugu,S,339
16794,IN,wbr,0,Wagdi,Wagdi,S,7413
16795,IN,hin,0,Hindi,Hindi,P,16706
16795,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,692
16795,IN,mar,0,Marathi,Marathi,S,15480
16797,IN,kan,0,Kannada,Kannada,S,1060
16797,IN,knn,0,Konkani,Konkani,S,70
16797,IN,tcy,0,Tulu,Tulu,P,5310
16799,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,100
16799,IN,kan,0,Kannada,Kannada,S,6305
16799,IN,knn,0,Konkani,Konkani,S,330
16799,IN,mar,0,Marathi,Marathi,P,11311
16800,IN,asm,0,Assamese,Assamese,S,2725
16800,IN,bdv,0,"Bodo Parja","Bodo Parja",S,360
16800,IN,ben,0,Bengali,Bengali,S,65428
16800,IN,bgw,0,Bhatri,Bhatri,S,3040
16800,IN,bho,0,Bhojpuri,Bhojpuri,S,10
16800,IN,cdz,0,Koda,Koda,S,205
16800,IN,dso,0,Desiya,Desiya,S,3870
16800,IN,dwk,0,"Kui, Dawik","Kui, Dawik",S,120
16800,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,10980
16800,IN,hin,0,Hindi,Hindi,S,269877
16800,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,44270
16800,IN,hoc,0,Ho,Ho,S,680
16800,IN,jun,0,Juang,Juang,S,530
16800,IN,kan,0,Kannada,Kannada,S,19550
16800,IN,khr,0,Kharia,Kharia,S,30
16800,IN,knn,0,Konkani,Konkani,S,7740
16800,IN,kru,0,Kurux,Kurux,S,3085
16800,IN,kxv,0,Kuvi,Kuvi,S,970
16800,IN,kyw,0,Kudmali,Kudmali,S,3360
16800,IN,mag,0,Magahi,Magahi,S,3760
16800,IN,mar,0,Marathi,Marathi,S,270
16800,IN,ory,0,Odia,Odia,P,1567498
16800,IN,peg,0,Pengo,Pengo,S,2835
16800,IN,sat,0,Santhali,Santhali,S,860
16800,IN,sck,0,Sadri,Sadri,S,90
16800,IN,tel,0,Telugu,Telugu,S,12166
16800,IN,trp,0,"Kok Borok","Kok Borok",S,80
16800,IN,uki,0,"Kui (India)","Kui (India)",S,10400
16800,IN,unr,3302,Mundari,"Mundari: Bhumij",S,720
16800,IN,unx,0,Munda,Munda,S,360
16802,IN,dwk,0,"Kui, Dawik","Kui, Dawik",S,10
16802,IN,kru,0,Kurux,Kurux,S,20
16802,IN,ory,0,Odia,Odia,P,1930
16802,IN,tel,0,Telugu,Telugu,S,59
16802,IN,uki,0,"Kui (India)","Kui (India)",S,110
16806,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,340
16806,IN,hin,0,Hindi,Hindi,S,410
16806,IN,kan,0,Kannada,Kannada,S,320
16806,IN,mar,0,Marathi,Marathi,P,7523
16808,IN,bho,0,Bhojpuri,Bhojpuri,S,229
16808,IN,gbm,0,Garhwali,Garhwali,S,20
16808,IN,hin,0,Hindi,Hindi,P,3192
16808,IN,urd,0,Urdu,Urdu,S,1651
16809,IN,bgc,0,Haryanvi,Haryanvi,S,50
16809,IN,gbm,0,Garhwali,Garhwali,S,40
16809,IN,hin,0,Hindi,Hindi,S,2197
16809,IN,kfs,0,Bilaspuri,Bilaspuri,S,16
16809,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,3178
16809,IN,xnr,0,Kangri,Kangri,S,11
16810,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,980
16810,IN,hin,0,Hindi,Hindi,S,90
16810,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,186
16810,IN,kan,0,Kannada,Kannada,S,3590
16810,IN,knn,0,Konkani,Konkani,S,4175
16810,IN,mar,0,Marathi,Marathi,P,47816
16810,IN,noe,0,Nimadi,Nimadi,S,12
16810,IN,tel,0,Telugu,Telugu,S,1005
16811,IN,anp,0,Angika,Angika,S,1582
16811,IN,ben,0,Bengali,Bengali,S,2980
16811,IN,bho,0,Bhojpuri,Bhojpuri,S,2785
16811,IN,guj,0,Gujarati,Gujarati,S,840
16811,IN,hin,0,Hindi,Hindi,P,5605
16811,IN,mai,0,Maithili,Maithili,S,690
16812,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,1570
16812,IN,hin,0,Hindi,Hindi,S,1020
16812,IN,kan,0,Kannada,Kannada,S,6816
16812,IN,kfa,0,Kodava,Kodava,S,630
16812,IN,knn,0,Konkani,Konkani,S,1640
16812,IN,kru,0,Kurux,Kurux,S,710
16812,IN,mal,0,Malayalam,Malayalam,S,2460
16812,IN,mar,0,Marathi,Marathi,S,3620
16812,IN,ory,0,Odia,Odia,S,5425
16812,IN,tam,0,Tamil,Tamil,S,1250
16812,IN,tcy,0,Tulu,Tulu,S,11950
16812,IN,tel,0,Telugu,Telugu,P,37540
16812,IN,uki,0,"Kui (India)","Kui (India)",S,15
16815,IN,tam,0,Tamil,Tamil,S,233
16815,IN,tel,0,Telugu,Telugu,P,1166
16819,IN,anm,0,Anal,Anal,S,13
16819,IN,asm,0,Assamese,Assamese,S,77
16819,IN,ben,0,Bengali,Bengali,S,27
16819,IN,cfm,0,"Chin, Falam","Chin, Falam",S,86
16819,IN,eng,0,English,English,S,161
16819,IN,gnb,0,Gangte,Gangte,P,20368
16819,IN,hin,0,Hindi,Hindi,S,48
16819,IN,hmr,0,Hmar,Hmar,S,128
16819,IN,jun,0,Juang,Juang,S,4
16819,IN,kha,0,Khasi,Khasi,S,2
16819,IN,kxv,0,Kuvi,Kuvi,S,1
16819,IN,lus,0,Mizo,Mizo,S,17
16819,IN,njm,0,"Naga, Angami","Naga, Angami",S,5
16819,IN,njn,0,"Naga, Liangmai","Naga, Liangmai",S,21
16819,IN,njo,0,"Naga, Ao","Naga, Ao",S,113
16819,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,65
16819,IN,nmf,0,"Naga, Tangkhul (India)","Naga, Tangkhul (India)",S,86
16819,IN,nng,0,"Naga, Maring","Naga, Maring",S,2
16819,IN,nnp,0,"Naga, Wancho","Naga, Wancho",S,6
16819,IN,nph,0,"Naga, Phom","Naga, Phom",S,34
16819,IN,npi,0,Nepali,Nepali,S,3
16819,IN,nzm,0,"Naga, Zeme","Naga, Zeme",S,4
16819,IN,pck,0,"Chin, Paite","Chin, Paite",S,94
16819,IN,tcz,0,"Chin, Thado","Chin, Thado",S,189
16819,IN,vap,0,Vaiphei,Vaiphei,S,26
16819,IN,zom,0,Zo,Zo,S,11
16820,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,4100
16820,IN,idb,0,Indo-Portuguese,Indo-Portuguese,S,40
16820,IN,kan,0,Kannada,Kannada,S,1340
16820,IN,knn,0,Konkani,Konkani,S,350
16820,IN,mar,0,Marathi,Marathi,S,300
16821,IN,ahr,0,Ahirani,Ahirani,S,510
16821,IN,guj,0,Gujarati,Gujarati,P,92359
16821,IN,hin,0,Hindi,Hindi,S,10156
16821,IN,hoj,18802,Haroti,"Haroti: Harauti",S,60
16821,IN,khn,0,Khandesi,Khandesi,S,2380
16821,IN,knn,0,Konkani,Konkani,S,170
16821,IN,mar,0,Marathi,Marathi,S,1810
16821,IN,mtr,0,Mewari,Mewari,S,2600
16821,IN,rwr,0,"Marwari (India)","Marwari (India)",S,859
16821,IN,saz,0,Sourashtra,Sourashtra,S,290
16821,IN,wbr,0,Wagdi,Wagdi,S,1617
16823,IN,bdv,0,"Bodo Parja","Bodo Parja",S,60
16823,IN,ben,0,Bengali,Bengali,S,20990
16823,IN,bfy,0,Bagheli,Bagheli,S,624
16823,IN,bho,0,Bhojpuri,Bhojpuri,S,967
16823,IN,dso,0,Desiya,Desiya,S,420
16823,IN,gbm,0,Garhwali,Garhwali,S,209
16823,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,20
16823,IN,hin,0,Hindi,Hindi,P,194140
16823,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,88827
16823,IN,jun,0,Juang,Juang,S,40
16823,IN,kan,0,Kannada,Kannada,S,35
16823,IN,kfs,0,Bilaspuri,Bilaspuri,S,30
16823,IN,kru,0,Kurux,Kurux,S,350
16823,IN,kxv,0,Kuvi,Kuvi,S,120
16823,IN,mag,0,Magahi,Magahi,S,1560
16823,IN,mar,0,Marathi,Marathi,S,291
16823,IN,mjl,0,Mandeali,Mandeali,S,10
16823,IN,ory,0,Odia,Odia,S,103779
16823,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,66
16823,IN,peg,0,Pengo,Pengo,S,140
16823,IN,sat,16315,Santhali,"Santhali: Karmali",S,120
16823,IN,sck,0,Sadri,Sadri,S,15829
16823,IN,tel,0,Telugu,Telugu,S,3567
16823,IN,uki,0,"Kui (India)","Kui (India)",S,535
16823,IN,unr,3302,Mundari,"Mundari: Bhumij",S,260
16823,IN,unx,0,Munda,Munda,S,80
16823,IN,xnr,0,Kangri,Kangri,S,30
16824,IN,ben,0,Bengali,Bengali,P,1680
16825,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,970
16825,IN,bht,0,Bhattiyali,Bhattiyali,S,25
16825,IN,cdh,0,Chambeali,Chambeali,S,115
16825,IN,dgo,0,Dogri,Dogri,S,1250
16825,IN,hin,0,Hindi,Hindi,S,19164
16825,IN,kas,0,Kashmiri,Kashmiri,S,130
16825,IN,kfs,0,Bilaspuri,Bilaspuri,S,1760
16825,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,10300
16825,IN,mar,0,Marathi,Marathi,S,40
16825,IN,mjl,0,Mandeali,Mandeali,P,49020
16825,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,12953
16825,IN,snd,0,Sindhi,Sindhi,S,80
16825,IN,srx,0,Sirmauri,Sirmauri,S,70
16825,IN,xnr,0,Kangri,Kangri,S,39910
16826,IN,ahr,0,Ahirani,Ahirani,S,120
16826,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,18
16826,IN,guj,0,Gujarati,Gujarati,S,200
16826,IN,hin,0,Hindi,Hindi,S,6131
16826,IN,kan,0,Kannada,Kannada,S,125
16826,IN,mar,0,Marathi,Marathi,P,11435
16826,IN,mtr,0,Mewari,Mewari,S,479
16826,IN,rwr,0,"Marwari (India)","Marwari (India)",S,660
16828,IN,asm,0,Assamese,Assamese,S,915
16828,IN,bdv,0,"Bodo Parja","Bodo Parja",S,100
16828,IN,ben,0,Bengali,Bengali,S,3970
16828,IN,bfy,0,Bagheli,Bagheli,S,460
16828,IN,bgc,0,Haryanvi,Haryanvi,S,460
16828,IN,bns,0,Bundeli,Bundeli,S,8300
16828,IN,cdz,0,Koda,Koda,S,80
16828,IN,dso,0,Desiya,Desiya,S,380
16828,IN,dwk,0,"Kui, Dawik","Kui, Dawik",S,30
16828,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,35
16828,IN,guj,0,Gujarati,Gujarati,S,320
16828,IN,hin,0,Hindi,Hindi,P,146569
16828,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,3425
16828,IN,hoc,0,Ho,Ho,S,100
16828,IN,jun,0,Juang,Juang,S,280
16828,IN,kru,0,Kurux,Kurux,S,420
16828,IN,kxv,0,Kuvi,Kuvi,S,270
16828,IN,mup,0,Malvi,Malvi,S,590
16828,IN,noe,0,Nimadi,Nimadi,S,490
16828,IN,ory,0,Odia,Odia,S,118115
16828,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,268
16828,IN,peg,0,Pengo,Pengo,S,720
16828,IN,rwr,0,"Marwari (India)","Marwari (India)",S,10
16828,IN,sat,0,Santhali,Santhali,S,400
16828,IN,tel,0,Telugu,Telugu,S,947
16828,IN,uki,0,"Kui (India)","Kui (India)",S,1245
16828,IN,unr,3302,Mundari,"Mundari: Bhumij",S,370
16828,IN,unx,0,Munda,Munda,S,120
16828,IN,wbr,0,Wagdi,Wagdi,S,130
16830,IN,ben,0,Bengali,Bengali,S,818
16830,IN,bho,0,Bhojpuri,Bhojpuri,S,4850
16830,IN,hin,0,Hindi,Hindi,P,74481
16830,IN,mag,0,Magahi,Magahi,S,5670
16830,IN,ory,0,Odia,Odia,S,7955
16831,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,10870
16831,IN,kan,0,Kannada,Kannada,S,22762
16831,IN,knn,0,Konkani,Konkani,P,34600
16831,IN,mar,0,Marathi,Marathi,S,2253
16832,IN,hin,0,Hindi,Hindi,P,1390
16837,IN,hin,0,Hindi,Hindi,S,219
16837,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,2121
16837,IN,ory,0,Odia,Odia,P,11140
16839,IN,asm,0,Assamese,Assamese,S,114
16839,IN,ben,0,Bengali,Bengali,S,30
16839,IN,mai,0,Maithili,Maithili,S,595
16839,IN,npi,0,Nepali,Nepali,P,4430
16842,IN,eng,0,English,English,S,9223
16842,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,540068
16842,IN,guj,0,Gujarati,Gujarati,S,120
16842,IN,hin,0,Hindi,Hindi,S,38
16842,IN,idb,0,Indo-Portuguese,Indo-Portuguese,S,4926
16842,IN,kan,0,Kannada,Kannada,S,4310
16842,IN,knn,0,Konkani,Konkani,S,9751
16842,IN,mal,0,Malayalam,Malayalam,S,1070
16842,IN,mar,0,Marathi,Marathi,S,12950
16842,IN,tcy,0,Tulu,Tulu,S,720
16842,IN,vkp,0,"Korlai Portuguese Creole","Korlai Portuguese Creole",S,1200
16842,IN,wbr,0,Wagdi,Wagdi,S,24
16843,IN,mal,0,Malayalam,Malayalam,S,76
16843,IN,ory,0,Odia,Odia,P,1846
16843,IN,tam,0,Tamil,Tamil,S,2
16843,IN,tel,0,Telugu,Telugu,S,1671
16844,IN,ory,0,Odia,Odia,S,18
16844,IN,tel,0,Telugu,Telugu,P,1192
16846,IN,kan,0,Kannada,Kannada,P,1171
16846,IN,mal,0,Malayalam,Malayalam,S,85
16846,IN,tam,0,Tamil,Tamil,S,177
16846,IN,tcy,0,Tulu,Tulu,S,551
16846,IN,tel,0,Telugu,Telugu,S,689
16848,IN,ory,0,Odia,Odia,P,13670
16849,IN,ben,0,Bengali,Bengali,S,75
16849,IN,hin,0,Hindi,Hindi,S,120
16849,IN,ory,0,Odia,Odia,P,3253
16851,IN,ben,0,Bengali,Bengali,S,9987
16851,IN,hin,0,Hindi,Hindi,S,800
16851,IN,hoc,0,Ho,Ho,S,120
16851,IN,kas,0,Kashmiri,Kashmiri,S,450
16851,IN,ory,0,Odia,Odia,P,208304
16851,IN,tel,0,Telugu,Telugu,S,8
